CustomerID,TotalItems,DistinctItems,MaxItems,Entropy,TotalSale,Frequency,CustomerCountry,MonthSale,WeekSale,MonthFrequency,WeekFrequency,Recency,MonthItems,WeekItems,MonthDistinctItems,WeekDistinctItems,EntropyMonth,EntropyWeek
12373.0,66,7,66,2.807,15.25,7,Austria,15.25,0.293,7.0,0.135,342,66.0,1.269,7.0,0.135,1.0,1.0
12374.0,187,22,187,4.459,53.17,22,Austria,4.834,1.156,2.0,0.478,26,17.0,4.065,2.0,0.478,1.0,1.0
12375.0,101,11,82,3.418,25.41,12,Finland,2.31,0.529,1.091,0.25,11,9.182,2.104,1.091,0.25,1.194,1.194
12377.0,544,56,316,5.798,134.24,57,Switzerland,11.187,2.632,4.75,1.118,316,45.333,10.667,4.75,1.118,0.99,0.99
12378.0,1431,162,1431,7.34,370.68,162,Switzerland,185.34,61.78,81.0,27.0,305,715.5,238.5,81.0,27.0,1.0,1.0
12379.0,317,35,194,5.114,78.85,36,Belgium,8.761,2.075,4.0,0.947,82,35.222,8.342,4.0,0.947,1.141,1.141
12380.0,655,61,288,5.829,191.59,79,Belgium,17.417,4.165,7.182,1.717,22,59.545,14.239,7.091,1.717,1.95,2.007
12381.0,488,49,384,5.521,153.51,63,Norway,12.793,3.133,5.25,1.286,1,40.667,9.959,5.25,1.286,1.363,1.363
12383.0,525,52,186,5.664,102.46,56,Belgium,8.538,2.009,4.667,1.098,9,43.75,10.294,4.667,1.098,1.422,2.098
12384.0,93,14,49,3.75,43.32,16,Switzerland,3.938,0.963,1.455,0.356,29,8.455,2.067,1.455,0.356,1.368,1.368
12386.0,30,3,30,1.585,6.25,3,Australia,0.781,0.195,0.375,0.094,192,3.75,0.938,0.375,0.094,0.722,0.722
12388.0,561,39,186,5.102,178.24,63,Australia,16.204,3.792,5.727,1.34,16,51.0,11.936,5.364,1.34,1.8,2.333
12390.0,138,19,138,4.248,54.55,19,Belgium,6.061,1.436,2.111,0.5,80,15.333,3.632,2.111,0.5,1.0,1.0
12391.0,178,84,178,6.386,186.53,85,Cyprus,16.957,4.055,7.727,1.848,22,16.182,3.87,7.636,1.826,1.0,1.0
12393.0,450,41,196,5.284,124.5,50,Australia,11.318,2.83,4.545,1.136,39,40.909,10.227,4.455,1.114,1.765,1.765
12394.0,178,19,178,4.248,38.37,19,Belgium,6.395,1.744,3.167,0.864,153,29.667,8.091,3.167,0.864,0.764,0.764
12395.0,862,63,128,5.759,256.19,108,Belgium,21.349,5.124,9.0,2.16,5,71.833,17.24,8.5,2.16,2.718,3.464
12397.0,784,79,414,6.241,225.88,92,Belgium,32.269,7.529,13.143,3.067,136,112.0,26.133,13.143,3.067,0.991,0.991
12398.0,382,42,382,5.392,89.3,42,Switzerland,8.93,2.077,4.2,0.977,46,38.2,8.884,4.2,0.977,1.0,1.0
12399.0,367,28,136,4.75,51.12,32,Belgium,4.26,1.043,2.667,0.653,2,30.583,7.49,2.667,0.653,1.829,1.829
12401.0,4,1,4,1.0,3.75,1,Belgium,0.417,0.107,0.111,0.029,99,0.444,0.114,0.111,0.029,1.0,1.0
12402.0,92,10,92,3.322,21.2,10,Belgium,21.2,7.067,10.0,3.333,324,92.0,30.667,10.0,3.333,1.0,1.0
12403.0,2,1,2,1.0,4.95,1,Denmark,0.495,0.118,0.1,0.024,50,0.2,0.048,0.1,0.024,1.0,1.0
12405.0,301,32,301,5.0,92.8,32,Finland,13.257,3.314,4.571,1.143,149,43.0,10.75,4.571,1.143,1.0,1.0
12406.0,609,49,332,5.557,138.77,56,Denmark,12.615,3.017,5.091,1.217,22,55.364,13.239,5.091,1.217,0.999,0.999
12407.0,392,34,190,5.01,81.64,39,Belgium,8.164,1.944,3.9,0.929,50,39.2,9.333,3.9,0.929,2.056,2.056
12408.0,730,65,271,5.905,197.31,83,Belgium,24.664,6.365,10.375,2.677,128,91.25,23.548,10.0,2.677,2.009,2.235
12409.0,53,8,36,2.845,37.52,11,Switzerland,3.752,0.938,1.1,0.275,65,5.3,1.325,1.0,0.25,1.051,1.051
12410.0,104,11,105,3.418,28.5,12,Switzerland,2.591,0.648,1.091,0.273,38,9.455,2.364,1.091,0.273,0.371,0.371
12412.0,419,31,188,4.869,94.08,42,Denmark,10.453,2.412,4.667,1.077,75,46.556,10.744,4.667,1.077,1.536,1.536
12413.0,235,20,135,4.208,62.59,27,France,10.432,2.845,4.5,1.227,9,39.167,10.682,4.333,1.227,1.087,1.389
12414.0,84,7,36,2.807,17.95,7,Austria,2.992,0.816,1.167,0.318,188,14.0,3.818,1.167,0.318,1.572,1.572
12415.0,100,64,59,5.97,259.79,119,Australia,32.474,7.872,14.875,3.606,25,12.5,3.03,8.125,1.97,2.733,3.3
12417.0,776,97,165,6.52,307.41,110,Belgium,25.618,6.148,9.167,2.2,40,64.667,15.52,9.083,2.2,2.887,3.256
12418.0,136,16,136,4.0,44.84,16,Switzerland,5.605,1.359,2.0,0.485,113,17.0,4.121,2.0,0.485,1.0,1.0
12420.0,110,17,110,4.087,57.63,17,Cyprus,8.233,2.134,2.429,0.63,153,15.714,4.074,2.429,0.63,1.0,1.0
12421.0,275,27,91,4.696,56.31,31,Spain,5.119,1.198,2.818,0.66,16,25.0,5.851,2.818,0.66,1.975,1.975
12422.0,320,35,148,5.129,72.0,35,Australia,12.0,2.88,5.833,1.4,169,53.333,12.8,5.833,1.4,1.512,1.512
12423.0,874,74,160,6.085,154.74,93,Belgium,12.895,3.034,7.75,1.824,89,72.833,17.137,7.75,1.824,2.916,2.959
12424.0,133,15,120,3.907,37.56,15,Australia,6.26,1.445,2.5,0.577,163,22.167,5.115,2.5,0.577,1.0,1.0
12425.0,228,26,228,4.7,61.78,26,Portugal,6.864,1.626,2.889,0.684,78,25.333,6.0,2.889,0.684,1.0,1.0
12426.0,220,23,220,4.524,52.84,23,Germany,10.568,2.516,4.6,1.095,195,44.0,10.476,4.6,1.095,1.0,1.0
12427.0,182,19,107,4.187,49.96,22,Germany,4.163,0.98,1.833,0.431,12,15.167,3.569,1.833,0.431,1.808,1.927
12428.0,1627,170,622,7.363,435.99,184,Finland,39.635,9.478,16.727,4.0,26,147.909,35.37,16.455,4.0,1.502,1.912
12429.0,574,46,236,5.45,135.49,53,Denmark,12.317,2.823,4.818,1.104,9,52.182,11.958,4.818,1.104,1.982,1.982
12430.0,88,8,88,3.0,16.11,8,Norway,1.611,0.375,0.8,0.186,44,8.8,2.047,0.8,0.186,1.0,1.0
12431.0,1183,119,241,6.752,396.85,151,Australia,33.071,7.937,12.583,3.02,2,98.583,23.66,11.917,2.92,2.762,3.303
12432.0,570,57,266,5.823,127.15,58,Norway,12.715,2.957,5.8,1.349,43,57.0,13.256,5.7,1.326,0.877,0.877
12433.0,1818,113,488,6.659,431.66,175,Norway,39.242,8.993,15.909,3.646,10,165.273,37.875,15.0,3.646,2.23,2.577
12434.0,306,35,279,5.114,66.73,36,Australia,5.561,1.335,3.0,0.72,85,25.5,6.12,3.0,0.72,1.278,1.278
12436.0,71,8,71,3.0,30.63,8,Norway,30.63,30.63,8.0,8.0,335,71.0,71.0,8.0,8.0,1.0,1.0
12437.0,981,77,205,6.173,180.64,96,France,16.422,3.763,8.727,2.0,9,89.182,20.438,8.545,2.0,2.89,3.499
12438.0,598,56,300,5.75,148.98,64,Norway,13.544,3.17,5.818,1.362,15,54.364,12.723,5.818,1.362,1.0,1.0
12441.0,45,7,45,2.807,21.45,7,France,2.681,0.67,0.875,0.219,485,5.625,1.406,0.875,0.219,1.0,1.0
12442.0,60,6,60,2.585,9.24,6,Spain,1.54,0.402,1.0,0.261,181,10.0,2.609,1.0,0.261,1.0,1.0
12444.0,854,94,477,6.473,296.83,107,Norway,24.736,6.058,8.917,2.184,1,71.167,17.429,8.917,2.184,1.94,1.94
12445.0,12,1,12,1.0,1.45,1,Spain,0.132,0.032,0.091,0.022,22,1.091,0.261,0.091,0.022,1.0,1.0
12446.0,323,44,323,5.459,115.05,44,RSA,11.505,2.806,4.4,1.073,58,32.3,7.878,4.4,1.073,1.0,1.0
12447.0,181,22,181,4.459,52.08,22,Belgium,5.208,1.302,2.2,0.55,67,18.1,4.525,2.2,0.55,1.0,1.0
12448.0,141,15,141,3.907,27.28,15,Spain,2.728,0.634,1.5,0.349,45,14.1,3.279,1.5,0.349,1.0,1.0
12449.0,1346,101,435,6.499,367.51,152,Belgium,33.41,7.989,13.818,3.304,23,122.364,29.261,13.818,3.304,1.984,1.984
12450.0,64,6,64,2.585,10.04,6,Spain,1.673,0.418,1.0,0.25,174,10.667,2.667,1.0,0.25,1.0,0.811
12451.0,1754,154,527,7.204,363.52,172,Switzerland,33.047,7.573,15.636,3.583,11,159.455,36.542,14.909,3.583,1.446,2.129
12452.0,126,16,128,3.97,35.9,17,Switzerland,3.264,0.764,1.545,0.362,17,11.455,2.681,1.455,0.34,1.0,1.0
12453.0,289,33,289,5.044,80.49,33,Austria,11.499,2.683,4.714,1.1,135,41.286,9.633,4.714,1.1,1.0,1.0
12454.0,16,1,16,1.0,4.15,1,Spain,0.415,0.101,0.1,0.024,54,1.6,0.39,0.1,0.024,1.0,1.0
12455.0,434,48,132,5.574,102.26,49,Cyprus,11.362,2.622,5.444,1.256,74,48.222,11.128,5.444,1.256,1.992,1.992
12456.0,698,69,246,6.031,174.93,82,Switzerland,17.493,4.068,8.2,1.907,45,69.8,16.233,8.2,1.907,1.733,1.733
12457.0,398,39,259,5.225,113.05,45,Switzerland,9.421,2.307,3.75,0.918,1,33.167,8.122,3.75,0.918,1.186,1.641
12458.0,226,24,122,4.564,54.49,25,Switzerland,6.054,1.397,2.778,0.641,72,25.111,5.795,2.778,0.641,1.0,1.0
12461.0,227,26,227,4.7,55.87,26,Switzerland,6.984,1.802,3.25,0.839,125,28.375,7.323,3.25,0.839,0.187,0.187
12462.0,360,36,239,5.029,110.74,50,Spain,10.067,2.356,4.545,1.064,19,32.727,7.66,4.545,1.064,1.524,1.524
12463.0,694,59,218,5.735,137.61,76,Belgium,11.468,2.867,6.333,1.583,6,57.833,14.458,6.083,1.583,1.996,2.216
12464.0,30,1,12,1.0,10.2,4,Belgium,1.457,0.364,0.571,0.143,11,4.286,1.071,0.571,0.107,2.452,2.43
12465.0,347,39,183,5.24,89.32,43,Belgium,8.12,1.9,3.909,0.915,18,31.545,7.383,3.909,0.915,1.311,1.311
12468.0,249,28,153,4.761,68.82,31,Germany,9.831,2.373,4.429,1.069,144,35.571,8.586,4.429,1.069,1.141,1.141
12471.0,2517,114,210,6.472,769.74,320,Germany,64.145,15.093,26.667,6.275,1,209.75,49.353,22.75,5.98,3.3,4.403
12472.0,2490,174,576,7.177,535.73,302,Germany,53.573,12.755,30.2,7.19,52,249.0,59.286,28.8,7.19,2.63,3.139
12473.0,1105,95,708,6.475,198.13,117,Germany,19.813,4.717,11.7,2.786,54,110.5,26.31,11.7,2.786,1.523,1.732
12474.0,3021,199,350,7.31,689.02,352,Germany,57.418,14.062,29.333,7.184,3,251.75,61.653,27.083,7.102,3.021,3.881
12475.0,223,24,223,4.585,56.0,24,Germany,5.6,1.333,2.4,0.571,54,22.3,5.31,2.4,0.571,1.0,1.0
12476.0,1083,116,287,6.727,392.28,151,Germany,32.69,7.846,12.583,3.02,16,90.25,21.66,12.333,2.98,2.917,3.204
12477.0,1499,134,453,6.911,520.65,182,Germany,47.332,10.012,16.545,3.5,23,136.273,28.827,15.818,3.5,2.236,2.611
12478.0,220,30,220,4.907,81.46,30,Greece,13.577,3.542,5.0,1.304,181,36.667,9.565,5.0,1.304,1.0,1.0
12479.0,219,22,237,4.374,50.39,25,Germany,4.581,1.05,2.273,0.521,12,19.909,4.562,2.273,0.521,0.627,0.627
12480.0,1057,105,355,6.619,271.92,121,Germany,24.72,6.043,11.0,2.689,29,96.091,23.489,10.909,2.689,1.485,1.996
12481.0,1082,83,262,6.25,232.13,108,Germany,21.103,5.046,9.818,2.348,23,98.364,23.522,9.455,2.326,2.378,2.826
12483.0,416,29,118,4.647,137.57,48,Sweden,12.506,2.927,4.364,1.021,18,37.818,8.851,4.273,1.021,2.491,2.941
12484.0,1422,211,471,7.595,627.93,278,Spain,78.491,18.469,34.75,8.176,101,177.75,41.824,33.375,7.853,1.958,2.006
12488.0,340,35,215,5.072,100.49,40,France,9.135,2.094,3.636,0.833,10,30.909,7.083,3.636,0.833,1.413,1.413
12489.0,69,9,69,3.17,26.4,9,France,3.771,1.015,1.286,0.346,162,9.857,2.654,1.286,0.346,1.0,1.0
12490.0,1667,99,322,6.388,366.22,178,France,33.293,7.792,16.182,3.787,18,151.545,35.468,15.818,3.787,2.838,3.22
12491.0,152,20,152,4.322,47.35,20,France,47.35,23.675,20.0,10.0,333,152.0,76.0,20.0,10.0,1.0,1.0
12492.0,141,16,98,4.0,29.88,16,Germany,3.735,0.879,2.0,0.471,106,17.625,4.147,2.0,0.471,0.993,0.993
12493.0,165,15,83,3.852,34.67,17,France,5.778,1.333,2.833,0.654,166,27.5,6.346,2.833,0.654,0.988,1.209
12494.0,452,49,152,5.552,117.39,57,France,9.782,2.348,4.75,1.14,10,37.667,9.04,4.583,1.12,2.547,2.849
12498.0,130,17,61,4.059,47.0,18,Germany,4.273,1.022,1.636,0.391,22,11.818,2.826,1.636,0.391,0.988,0.988
12500.0,125,16,48,3.97,43.6,17,Germany,4.36,1.038,1.7,0.405,24,12.5,2.976,1.7,0.405,2.422,3.079
12501.0,781,101,817,6.625,233.7,108,Germany,33.386,8.988,15.429,4.154,162,111.571,30.038,15.429,4.154,0.361,0.361
12502.0,519,60,143,5.806,219.31,77,Spain,36.552,9.969,12.833,3.5,188,86.5,23.591,12.667,3.5,1.843,2.264
12505.0,1,1,1,1.0,4.5,1,Italy,0.409,0.102,0.091,0.023,38,1.0,1.0,0.091,0.023,1.0,1.0
12506.0,19,19,19,4.248,45.7,19,France,11.425,2.856,4.75,1.188,233,4.75,1.188,4.75,1.188,1.0,1.0
12507.0,78,8,78,2.948,24.35,9,Spain,3.479,0.902,1.286,0.333,135,11.143,2.889,1.143,0.296,0.988,1.302
12508.0,271,57,202,5.764,118.32,68,France,10.756,2.629,6.182,1.511,27,24.636,6.022,5.818,1.422,0.811,0.811
12509.0,50,5,50,2.322,12.45,5,France,6.225,1.383,2.5,0.556,285,25.0,5.556,2.5,0.556,1.0,1.0
12510.0,199,23,199,4.524,51.15,23,Spain,51.15,17.05,23.0,7.667,143,199.0,66.333,23.0,7.667,0.533,0.533
12512.0,69,28,66,4.807,67.53,28,Israel,16.883,4.824,7.0,2.0,244,17.25,4.929,7.0,2.0,1.0,1.0
12513.0,238,24,244,4.564,42.59,25,France,4.732,1.151,2.778,0.676,85,26.444,6.432,2.778,0.676,0.183,0.183
12514.0,368,39,368,5.285,71.24,39,Italy,23.747,6.476,13.0,3.545,268,122.667,33.455,13.0,3.545,1.0,1.0
12515.0,66,7,66,2.807,16.55,7,Italy,1.379,0.325,0.583,0.137,354,5.5,1.294,0.583,0.137,1.0,1.0
12516.0,46,4,24,2.0,4.77,4,Germany,0.397,0.097,0.333,0.082,4,3.833,0.939,0.333,0.082,1.0,1.0
12517.0,1301,215,410,7.646,482.19,261,Germany,43.835,10.715,23.727,5.8,29,118.273,28.911,22.818,5.578,1.761,1.761
12518.0,773,65,214,5.904,200.96,92,Germany,16.747,4.101,7.667,1.878,1,64.417,15.776,7.583,1.878,1.892,2.278
12519.0,120,13,120,3.7,24.89,13,Germany,3.556,0.922,1.857,0.481,153,17.143,4.444,1.857,0.481,1.0,1.0
12520.0,1041,97,400,6.503,243.0,117,Germany,22.091,5.523,10.636,2.659,37,94.636,23.659,10.636,2.659,2.171,2.25
12521.0,281,33,281,5.044,62.96,33,Germany,8.994,2.171,4.714,1.138,143,40.143,9.69,4.714,1.138,1.0,1.0
12522.0,50,7,28,2.807,22.39,7,Germany,2.239,0.509,0.7,0.159,40,5.0,1.136,0.7,0.159,1.0,1.0
12523.0,475,57,72,5.739,204.21,69,France,17.018,4.254,5.75,1.438,9,39.583,9.896,5.583,1.438,3.23,3.548
12524.0,628,57,185,5.787,126.53,63,Germany,11.503,2.636,5.727,1.312,10,57.091,13.083,5.727,1.312,2.829,2.829
12526.0,542,55,244,5.74,133.76,60,Germany,13.376,3.185,6.0,1.429,54,54.2,12.905,6.0,1.429,1.504,1.504
12527.0,85,10,64,3.322,19.26,10,Germany,2.14,0.507,1.111,0.263,82,9.444,2.237,1.111,0.263,1.415,1.415
12528.0,429,28,167,4.582,122.05,52,Germany,11.095,2.543,4.727,1.083,10,39.0,8.938,4.182,1.062,2.033,2.554
12530.0,366,35,132,5.041,94.82,42,Germany,8.62,2.107,3.818,0.933,30,33.273,8.133,3.818,0.933,1.969,2.109
12531.0,44,16,44,4.0,34.81,16,Germany,3.165,0.741,1.455,0.34,15,4.0,0.936,1.455,0.34,1.0,1.0
12532.0,125,13,125,3.7,32.53,13,France,3.614,0.904,1.444,0.361,90,13.889,3.472,1.444,0.361,1.0,1.0
12534.0,454,46,454,5.524,80.42,46,Germany,80.42,80.42,46.0,46.0,336,454.0,454.0,46.0,46.0,1.0,1.0
12535.0,179,21,113,4.31,99.15,27,France,11.017,2.754,3.0,0.75,92,19.889,4.972,3.0,0.75,0.998,0.998
12536.0,1531,186,1592,7.525,426.47,191,France,38.77,9.477,17.364,4.244,30,139.182,34.022,17.364,4.244,0.33,0.33
12538.0,111,13,111,3.7,32.27,13,Spain,3.227,0.787,1.3,0.317,60,11.1,2.707,1.3,0.317,1.0,1.0
12539.0,1552,113,493,6.708,533.98,199,Spain,48.544,11.608,18.091,4.326,23,141.091,33.739,18.091,4.326,1.902,1.902
12540.0,2709,173,318,7.22,565.0,265,Spain,47.083,10.865,22.083,5.096,20,225.75,52.096,21.75,5.058,3.283,3.724
12541.0,312,29,173,4.825,58.19,31,Spain,5.819,1.419,3.1,0.756,60,31.2,7.61,3.1,0.756,1.516,1.516
12544.0,126,17,130,4.059,46.32,18,Spain,4.632,1.13,1.8,0.439,60,12.6,3.073,1.8,0.439,0.286,0.286
12545.0,322,30,264,4.863,65.8,33,Spain,7.311,1.732,3.667,0.868,76,35.778,8.474,3.667,0.868,0.904,0.904
12546.0,528,55,374,5.719,144.43,64,Spain,14.443,3.359,6.4,1.488,47,52.8,12.279,6.4,1.488,1.027,1.027
12547.0,12,1,12,1.0,2.55,1,Spain,0.638,0.196,0.25,0.077,198,3.0,0.923,0.25,0.077,0.811,0.811
12548.0,48,4,48,2.0,5.6,4,Spain,0.933,0.224,0.667,0.16,167,8.0,1.92,0.667,0.16,1.0,1.0
12550.0,370,40,370,5.322,79.32,40,Spain,8.813,2.087,4.444,1.053,80,41.111,9.737,4.444,1.053,1.0,1.0
12551.0,100,10,100,3.322,16.8,10,Spain,1.4,0.336,0.833,0.2,358,8.333,2.0,0.833,0.2,1.0,1.0
12552.0,42,7,42,2.807,24.79,7,Italy,2.479,0.563,0.7,0.159,40,4.2,0.955,0.7,0.159,0.286,0.286
12553.0,1280,81,288,6.1,338.15,153,France,28.179,6.901,12.75,3.122,1,106.667,26.122,12.25,3.102,2.777,3.055
12556.0,315,85,163,6.322,196.02,103,Spain,17.82,4.356,9.364,2.289,33,28.636,7.0,8.909,2.178,0.994,0.994
12558.0,1,6,68,2.585,11.68,12,USA,1.46,0.365,1.5,0.375,120,1.0,1.0,1.5,0.375,1.0,1.0
12559.0,113,12,113,3.585,26.55,12,Germany,26.55,6.638,12.0,3.0,311,113.0,28.25,12.0,3.0,0.439,0.439
12560.0,740,74,562,6.139,208.11,89,Germany,26.014,5.946,11.125,2.543,101,92.5,21.143,11.125,2.543,1.127,1.164
12561.0,71,9,71,3.17,23.1,9,Germany,2.31,0.592,0.9,0.231,69,7.1,1.821,0.9,0.231,1.0,1.0
12562.0,1257,80,237,6.102,280.31,136,France,25.483,6.094,12.364,2.957,23,114.273,27.326,11.818,2.957,2.497,2.789
12564.0,122,16,122,4.0,51.3,16,France,17.1,4.275,5.333,1.333,262,40.667,10.167,5.333,1.333,1.0,1.0
12565.0,73,8,78,2.948,18.62,9,Saudi Arabia,6.207,2.069,3.0,1.0,282,24.333,8.111,3.0,1.0,0.469,0.469
12566.0,60,8,61,2.948,28.55,9,Germany,3.172,0.732,1.0,0.231,73,6.667,1.538,0.889,0.231,1.0,0.286
12567.0,2765,245,528,7.724,793.01,341,France,72.092,17.239,31.0,7.413,23,251.364,60.109,28.455,6.957,2.451,3.084
12569.0,991,64,84,5.773,273.62,111,Germany,22.802,5.584,9.25,2.265,1,82.583,20.224,8.75,2.245,3.315,4.195
12571.0,259,21,134,4.335,37.46,24,France,3.746,0.851,2.4,0.545,40,25.9,5.886,2.1,0.545,1.0,0.977
12572.0,333,40,224,5.27,114.95,45,Germany,11.495,2.737,4.5,1.071,48,33.3,7.929,4.4,1.048,0.963,0.963
12573.0,83,25,83,4.607,48.75,27,France,12.188,2.868,6.75,1.588,228,20.75,4.882,6.25,1.471,1.0,1.0
12574.0,57,9,57,3.17,29.25,9,France,29.25,7.312,9.0,2.25,316,57.0,14.25,9.0,2.25,1.0,1.0
12576.0,756,63,206,5.864,137.66,77,Poland,17.208,4.441,9.625,2.484,130,94.5,24.387,9.5,2.484,1.972,2.33
12577.0,400,128,244,6.967,201.87,137,France,16.822,4.037,11.417,2.74,243,33.333,8.0,11.083,2.66,0.994,0.994
12578.0,856,93,517,6.504,241.25,100,Italy,21.932,5.245,9.091,2.174,22,77.818,18.609,8.727,2.174,1.012,1.233
12579.0,170,20,176,4.297,37.69,21,France,4.188,0.966,2.333,0.538,74,18.889,4.359,2.222,0.538,1.0,0.206
12580.0,216,22,216,4.459,43.73,22,Germany,6.247,1.62,3.143,0.815,159,30.857,8.0,3.143,0.815,1.0,1.0
12581.0,134,12,134,3.585,15.02,12,Germany,1.502,0.341,1.2,0.273,40,13.4,3.045,1.2,0.273,1.0,1.0
12582.0,176,17,116,4.087,33.77,17,Finland,8.442,2.251,4.25,1.133,239,44.0,11.733,4.25,1.133,0.994,0.994
12583.0,1363,69,158,5.869,285.06,131,France,23.755,5.818,10.917,2.673,1,113.583,27.816,10.5,2.673,3.047,3.701
12584.0,229,20,60,3.865,224.25,57,Italy,20.386,4.672,5.182,1.188,10,20.818,4.771,4.273,1.146,2.58,3.455
12585.0,461,46,402,5.437,121.15,56,Germany,10.096,2.375,4.667,1.098,223,38.417,9.039,4.583,1.098,1.198,1.259
12586.0,52,8,52,3.0,29.23,8,Italy,2.657,0.622,0.727,0.17,18,4.727,1.106,0.727,0.17,0.414,0.414
12587.0,10,1,10,1.0,2.08,1,Finland,1.04,0.347,0.5,0.167,301,5.0,1.667,0.5,0.167,1.0,1.0
12588.0,43,5,43,2.322,13.65,5,Finland,1.365,0.31,0.5,0.114,40,4.3,0.977,0.5,0.114,1.0,1.0
12589.0,216,19,136,4.176,39.15,23,France,3.559,0.87,2.091,0.511,29,19.636,4.8,2.091,0.511,0.863,0.863
12590.0,1,2,1,1.0,1.44,2,Germany,0.72,0.288,1.0,0.4,5,1.0,1.0,1.0,0.4,0.187,0.187
12591.0,172,20,172,4.322,40.45,20,Italy,40.45,10.113,20.0,5.0,318,172.0,43.0,20.0,5.0,1.0,1.0
12592.0,68,5,44,2.252,10.3,6,Germany,1.03,0.257,0.6,0.15,66,6.8,1.7,0.6,0.15,1.0,1.0
12593.0,204,13,98,3.584,37.7,20,France,4.712,1.109,2.5,0.588,109,25.5,6.0,2.5,0.588,1.475,1.475
12594.0,697,34,136,4.86,174.03,73,Italy,17.403,4.047,7.3,1.698,47,69.7,16.209,6.7,1.698,2.382,2.811
12596.0,89,12,79,3.585,30.92,12,Spain,2.811,0.703,1.091,0.273,36,8.091,2.023,1.091,0.273,0.991,0.991
12597.0,1088,118,718,6.799,323.67,140,Spain,29.425,7.036,12.727,3.043,20,98.909,23.652,12.727,3.043,1.77,1.77
12598.0,785,56,177,5.648,169.11,79,France,15.374,3.523,7.182,1.646,10,71.364,16.354,7.0,1.583,2.222,2.441
12599.0,364,20,86,4.112,43.75,33,France,3.977,0.972,3.0,0.733,33,33.091,8.089,3.0,0.733,2.441,2.687
12600.0,296,22,54,4.323,59.53,30,Germany,4.961,1.191,2.5,0.6,29,24.667,5.92,2.5,0.6,2.94,3.207
12601.0,174,17,86,4.059,35.36,18,Germany,3.215,0.804,1.636,0.409,39,15.818,3.955,1.636,0.409,1.984,2.365
12602.0,80,7,80,2.807,10.02,7,France,0.835,0.204,0.583,0.143,1,6.667,1.633,0.583,0.143,1.0,1.0
12604.0,80,9,40,3.122,19.91,10,France,2.212,0.524,1.111,0.263,80,8.889,2.105,1.111,0.263,0.954,0.954
